Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSCAFG00845026353,FBXL3,ENSG00000005812,FBXL3
ENSCAFG00845026354,SH2D1A,ENSG00000183918,SH2D1A
ENSCAFG00845026356,FN3K,ENSG00000167363,FN3K
ENSCAFG00845026357,AGAP1,ENSG00000157985,AGAP1
ENSCAFG00845026358,GORASP2,ENSG00000115806,GORASP2
ENSCAFG00845026359,OLIG2,ENSG00000205927,OLIG2
ENSCAFG00845026361,MRPS25,ENSG00000131368,MRPS25
ENSCAFG00845026362,RASSF8,ENSG00000123094,RASSF8
ENSCAFG00845026363,RUFY4,ENSG00000188282,RUFY4
ENSCAFG00845026365,GPX8,ENSG00000164294,GPX8
ENSCAFG00845026366,TRPC4,ENSG00000133107,TRPC4
ENSCAFG00845026368,SH3RF1,ENSG00000154447,SH3RF1
ENSCAFG00845026369,MID1,ENSG00000101871,MID1
ENSCAFG00845026371,ENSCAFG00845026371,ENSG00000207970,MIR660
ENSCAFG00845026372,U7,ENSG00000238785,RNU7-92P
ENSCAFG00845026372,U7,ENSG00000238950,RNU7-173P
ENSCAFG00845026372,U7,ENSG00000238452,RNU7-144P
ENSCAFG00845026373,TUBGCP2,ENSG00000130640,TUBGCP2
ENSCAFG00845026376,LACTB2,ENSG00000147592,LACTB2
ENSCAFG00845026379,ATG4D,ENSG00000130734,ATG4D
ENSCAFG00845026380,NRAS,ENSG00000213281,NRAS
ENSCAFG00845026381,KLRD1,ENSG00000134539,KLRD1
ENSCAFG00845026382,SERINC4,ENSG00000184716,SERINC4
ENSCAFG00845026383,KCNG3,ENSG00000171126,KCNG3
ENSCAFG00845026384,ENSCAFG00845026384,ENSG00000151967,SCHIP1
ENSCAFG00845026384,ENSCAFG00845026384,ENSG00000283154,IQCJ-SCHIP1
ENSCAFG00845026385,ENSCAFG00845026385,ENSG00000272080,MIR502
ENSCAFG00845026387,ZC4H2,ENSG00000126970,ZC4H2
ENSCAFG00845026389,MAPK1,ENSG00000100030,MAPK1
ENSCAFG00845026390,RPS8,ENSG00000142937,RPS8
ENSCAFG00845026392,CADM2,ENSG00000175161,CADM2
ENSCAFG00845026394,ANAPC5,ENSG00000089053,ANAPC5
ENSCAFG00845026395,ENDOU,ENSG00000111405,ENDOU
ENSCAFG00845026396,EDRF1,ENSG00000107938,EDRF1
ENSCAFG00845026397,SLC6A19,ENSG00000174358,SLC6A19
ENSCAFG00845026403,AKAP4,ENSG00000147081,AKAP4
ENSCAFG00845026404,ENSCAFG00845026404,ENSG00000079974,RABL2B
ENSCAFG00845026404,ENSCAFG00845026404,ENSG00000144134,RABL2A
ENSCAFG00845026405,ENSCAFG00845026405,ENSG00000147202,DIAPH2
ENSCAFG00845026406,GIGYF2,ENSG00000204120,GIGYF2
ENSCAFG00845026407,FGF14,ENSG00000102466,FGF14
ENSCAFG00845026410,ENSCAFG00845026410,ENSG00000211590,MIR802
ENSCAFG00845026411,CCDC78,ENSG00000162004,CCDC78
ENSCAFG00845026412,OLIG1,ENSG00000184221,OLIG1
ENSCAFG00845026413,ATN1,ENSG00000111676,ATN1
ENSCAFG00845026414,XKR9,ENSG00000221947,XKR9
ENSCAFG00845026415,ENSCAFG00845026415,ENSG00000125900,SIRPD
ENSCAFG00845026416,FN3KRP,ENSG00000141560,FN3KRP
ENSCAFG00845026417,WNT5A,ENSG00000114251,WNT5A
ENSCAFG00845026419,ENSCAFG00845026419,ENSG00000006747,SCIN
ENSCAFG00845026420,ENSCAFG00845026420,ENSG00000172757,CFL1
ENSCAFG00845026422,ENSCAFG00845026422,ENSG00000198983,MIR449A
ENSCAFG00845026423,ZNHIT2,ENSG00000174276,ZNHIT2
ENSCAFG00845026424,BLNK,ENSG00000095585,BLNK
ENSCAFG00845026425,KLHDC8A,ENSG00000162873,KLHDC8A
ENSCAFG00845026426,ENSCAFG00845026426,ENSG00000207692,MIR592
ENSCAFG00845026428,PPM1B,ENSG00000138032,PPM1B
ENSCAFG00845026428,PPM1B,ENSG00000285542,ENSG00000285542
ENSCAFG00845026430,DEPDC7,ENSG00000121690,DEPDC7
ENSCAFG00845026431,RNFT1,ENSG00000189050,RNFT1
ENSCAFG00845026433,ENSCAFG00845026433,ENSG00000182362,YBEY
ENSCAFG00845026436,ENSCAFG00845026436,ENSG00000139131,YARS2
ENSCAFG00845026437,PTPRD,ENSG00000153707,PTPRD
ENSCAFG00845026439,MYCBP2,ENSG00000005810,MYCBP2
ENSCAFG00845026441,CC2D1A,ENSG00000132024,CC2D1A
ENSCAFG00845026442,LLGL2,ENSG00000073350,LLGL2
ENSCAFG00845026443,CXCR2,ENSG00000163464,CXCR1
ENSCAFG00845026450,ENSCAFG00845026450,ENSG00000260861,ENSG00000260861
ENSCAFG00845026450,ENSCAFG00845026450,ENSG00000089012,SIRPG
ENSCAFG00845026450,ENSCAFG00845026450,ENSG00000198053,SIRPA
ENSCAFG00845026450,ENSCAFG00845026450,ENSG00000101307,SIRPB1
ENSCAFG00845026451,ENSCAFG00845026451,ENSG00000207804,MIR599
ENSCAFG00845026452,ENSCAFG00845026452,ENSG00000183628,DGCR6
ENSCAFG00845026452,ENSCAFG00845026452,ENSG00000128185,DGCR6L
ENSCAFG00845026452,ENSCAFG00845026452,ENSG00000278817,ENSG00000278817
ENSCAFG00845026453,CORO1C,ENSG00000110880,CORO1C
ENSCAFG00845026457,RNaseP_nuc,ENSG00000252350,RPPH1-3P
ENSCAFG00845026460,ENSCAFG00845026460,ENSG00000281859,SNORD38B
ENSCAFG00845026462,CAMTA1,ENSG00000171735,CAMTA1
ENSCAFG00845026463,SESTD1,ENSG00000187231,SESTD1
ENSCAFG00845026464,RBSN,ENSG00000131381,RBSN
ENSCAFG00845026466,U6,ENSG00000212410,RNU6-932P
ENSCAFG00845026469,RAB40B,ENSG00000141542,RAB40B
ENSCAFG00845026472,ENSCAFG00845026472,ENSG00000202031,SNORD38A
ENSCAFG00845026474,ENSCAFG00845026474,ENSG00000221479,MIR1251
ENSCAFG00845026475,DDR2,ENSG00000162733,DDR2
ENSCAFG00845026477,ENSCAFG00845026477,ENSG00000163464,CXCR1
ENSCAFG00845026478,IFNAR2,ENSG00000159110,IFNAR2
ENSCAFG00845026479,TESC,ENSG00000088992,TESC
ENSCAFG00845026480,HR,ENSG00000168453,HR
ENSCAFG00845026482,U6,ENSG00000199872,RNU6-942P
ENSCAFG00845026482,U6,ENSG00000202428,RNU6-108P
ENSCAFG00845026485,ENSCAFG00845026485,ENSG00000251830,ENSG00000251830
ENSCAFG00845026486,ENSCAFG00845026486,ENSG00000198546,ZNF511
ENSCAFG00845026488,ENSCAFG00845026488,ENSG00000221059,RNU6ATAC6P
ENSCAFG00845026490,ENSCAFG00845026490,ENSG00000207586,MIR135A2
ENSCAFG00845026492,ENSCAFG00845026492,ENSG00000114942,EEF1B2
ENSCAFG00845026493,ENSCAFG00845026493,ENSG00000167863,ATP5PD
ENSCAFG00845026494,USH2A,ENSG00000042781,USH2A
ENSCAFG00845026495,ENSCAFG00845026495,ENSG00000199436,SNORD9
ENSCAFG00845026498,PRKAR2B,ENSG00000005249,PRKAR2B
ENSCAFG00845026501,SNORD39,ENSG00000264997,SNORD39
ENSCAFG00845026501,SNORD39,ENSG00000264294,SNORD55
ENSCAFG00845026505,CISD2,ENSG00000145354,CISD2
ENSCAFG00845026506,U6,ENSG00000212572,RNU6-903P
ENSCAFG00845026509,HYPK,ENSG00000242028,HYPK
ENSCAFG00845026511,ENSCAFG00845026511,ENSG00000163207,IVL
ENSCAFG00845026512,KCNJ12,ENSG00000260458,KCNJ18
ENSCAFG00845026512,KCNJ12,ENSG00000184185,KCNJ12
ENSCAFG00845026513,CKAP5,ENSG00000175216,CKAP5
ENSCAFG00845026515,ENSCAFG00845026515,ENSG00000200785,SNORD8
ENSCAFG00845026523,ENSCAFG00845026523,ENSG00000251818,ENSG00000251818
ENSCAFG00845026523,ENSCAFG00845026523,ENSG00000252577,SCARNA20
ENSCAFG00845026523,ENSCAFG00845026523,ENSG00000252778,ENSG00000252778
ENSCAFG00845026524,ARPC2,ENSG00000163466,ARPC2
ENSCAFG00845026528,TM7SF2,ENSG00000149809,TM7SF2
ENSCAFG00845026529,GABARAPL1,ENSG00000139112,GABARAPL1
ENSCAFG00845026531,ACR,ENSG00000100312,ACR
ENSCAFG00845026533,CCNB3,ENSG00000147082,CCNB3
ENSCAFG00845026535,LEMD1,ENSG00000186007,LEMD1
ENSCAFG00845026536,DENND4A,ENSG00000174485,DENND4A
ENSCAFG00845026539,OR13A1,ENSG00000256574,OR13A1
ENSCAFG00845026540,ENSCAFG00845026540,ENSG00000169469,SPRR1B
ENSCAFG00845026540,ENSCAFG00845026540,ENSG00000169474,SPRR1A
ENSCAFG00845026541,SETD4,ENSG00000185917,SETD4
ENSCAFG00845026542,ENSCAFG00845026542,ENSG00000207728,MIR449B
ENSCAFG00845026546,SLC3A1,ENSG00000138079,SLC3A1
ENSCAFG00845026551,TGS1,ENSG00000137574,TGS1
ENSCAFG00845026553,QSER1,ENSG00000060749,QSER1
ENSCAFG00845026554,NAA10,ENSG00000102030,NAA10
ENSCAFG00845026555,PPM1F,ENSG00000100034,PPM1F
ENSCAFG00845026560,U6,ENSG00000201744,RNU6-34P
ENSCAFG00845026562,AP2M1,ENSG00000161203,AP2M1
ENSCAFG00845026564,SLC9B1,ENSG00000164037,SLC9B1
ENSCAFG00845026567,KCNJ13,ENSG00000115474,KCNJ13
ENSCAFG00845026568,MCIDAS,ENSG00000234602,MCIDAS
ENSCAFG00845026569,U6,ENSG00000201443,RNU6-309P
ENSCAFG00845026569,U6,ENSG00000251907,RNU6-240P
ENSCAFG00845026572,RNF6,ENSG00000127870,RNF6
ENSCAFG00845026573,ENSCAFG00845026573,ENSG00000174444,RPL4
ENSCAFG00845026576,ENSCAFG00845026576,ENSG00000163935,SFMBT1
ENSCAFG00845026577,WDR45B,ENSG00000141580,WDR45B
ENSCAFG00845026578,MFSD8,ENSG00000164073,MFSD8
ENSCAFG00845026579,RAB2B,ENSG00000129472,RAB2B
ENSCAFG00845026580,ENSCAFG00845026580,ENSG00000260861,ENSG00000260861
ENSCAFG00845026580,ENSCAFG00845026580,ENSG00000089012,SIRPG
ENSCAFG00845026580,ENSCAFG00845026580,ENSG00000198053,SIRPA
ENSCAFG00845026580,ENSCAFG00845026580,ENSG00000101307,SIRPB1
ENSCAFG00845026581,ENSCAFG00845026581,ENSG00000100033,PRODH
ENSCAFG00845026581,ENSCAFG00845026581,ENSG00000277196,ENSG00000277196
ENSCAFG00845026582,THBS1,ENSG00000137801,THBS1
ENSCAFG00845026583,MFAP1,ENSG00000140259,MFAP1
ENSCAFG00845026589,ENSCAFG00845026589,ENSG00000110876,SELPLG
ENSCAFG00845026590,LAMP1,ENSG00000185896,LAMP1
ENSCAFG00845026594,U12,ENSG00000201659,RNU12-2P
ENSCAFG00845026595,HMGA1,ENSG00000137309,HMGA1
ENSCAFG00845026596,SOGA1,ENSG00000149639,SOGA1
ENSCAFG00845026598,KEAP1,ENSG00000079999,KEAP1
ENSCAFG00845026599,ENSCAFG00845026599,ENSG00000181404,WASHC1
ENSCAFG00845026599,ENSCAFG00845026599,ENSG00000182484,WASH6P
ENSCAFG00845026600,SLC12A7,ENSG00000113504,SLC12A7
ENSCAFG00845026601,CACNA2D1,ENSG00000153956,CACNA2D1
ENSCAFG00845026602,ENSCAFG00845026602,ENSG00000108510,MED13
ENSCAFG00845026604,SNORC,ENSG00000182600,SNORC
ENSCAFG00845026605,ZDHHC12,ENSG00000160446,ZDHHC12
ENSCAFG00845026610,DPY19L1,ENSG00000173852,DPY19L1
ENSCAFG00845026611,ENSCAFG00845026611,ENSG00000103254,ANTKMT
ENSCAFG00845026613,KRT80,ENSG00000167767,KRT80
ENSCAFG00845026614,OXSM,ENSG00000151093,OXSM
ENSCAFG00845026615,CAMKK2,ENSG00000110931,CAMKK2
ENSCAFG00845026616,EYA1,ENSG00000104313,EYA1
ENSCAFG00845026619,CCDC148,ENSG00000153237,CCDC148
ENSCAFG00845026622,CCNO,ENSG00000152669,CCNO
ENSCAFG00845026623,ENSCAFG00845026623,ENSG00000167842,MIS12
ENSCAFG00845026624,HCCS,ENSG00000004961,HCCS
ENSCAFG00845026625,FBXO21,ENSG00000135108,FBXO21
ENSCAFG00845026626,ENSCAFG00845026626,ENSG00000182220,ATP6AP2
ENSCAFG00845026627,NT5C2,ENSG00000076685,NT5C2
ENSCAFG00845026628,TRH,ENSG00000170893,TRH
ENSCAFG00845026629,LMNTD1,ENSG00000152936,LMNTD1
ENSCAFG00845026630,ANXA4,ENSG00000196975,ANXA4
ENSCAFG00845026631,PARD6B,ENSG00000124171,PARD6B
ENSCAFG00845026632,SF3B1,ENSG00000115524,SF3B1
ENSCAFG00845026633,ENO2,ENSG00000111674,ENO2
ENSCAFG00845026634,STAT4,ENSG00000138378,STAT4
ENSCAFG00845026635,CACNA2D3,ENSG00000157445,CACNA2D3
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000269096,CT45A3
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000271449,CT45A2
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000273696,CT45A7
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000269586,CT45A10
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000268940,CT45A1
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000228836,CT45A5
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000278289,CT45A6
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000278085,CT45A8
ENSCAFG00845026636,ENSCAFG00845026636,ENSG00000270946,CT45A9
ENSCAFG00845026638,PCNT,ENSG00000160299,PCNT
ENSCAFG00845026639,TPP2,ENSG00000134900,TPP2
ENSCAFG00845026640,ZNF22,ENSG00000165512,ZNF22
ENSCAFG00845026641,TSEN54,ENSG00000182173,TSEN54
ENSCAFG00845026642,ENSCAFG00845026642,ENSG00000148803,FUOM
ENSCAFG00845026643,TMEM119,ENSG00000183160,TMEM119
ENSCAFG00845026644,ATP6V1C2,ENSG00000143882,ATP6V1C2
ENSCAFG00845026645,MMP21,ENSG00000154485,MMP21
ENSCAFG00845026648,IL10RB,ENSG00000243646,IL10RB
ENSCAFG00845026648,IL10RB,ENSG00000249624,ENSG00000249624
ENSCAFG00845026649,CST8,ENSG00000125815,CST8
ENSCAFG00845026650,SPATA6,ENSG00000132122,SPATA6
ENSCAFG00845026651,RPAP3,ENSG00000005175,RPAP3
ENSCAFG00845026653,TOP3B,ENSG00000100038,TOP3B
ENSCAFG00845026654,TFCP2L1,ENSG00000115112,TFCP2L1
ENSCAFG00845026655,TLK1,ENSG00000198586,TLK1
ENSCAFG00845026657,ZNF385B,ENSG00000144331,ZNF385B
ENSCAFG00845026658,ENSCAFG00845026658,ENSG00000004455,AK2
ENSCAFG00845026659,ENSCAFG00845026659,ENSG00000139842,CUL4A
ENSCAFG00845026660,ENSCAFG00845026660,ENSG00000102053,ZC3H12B
ENSCAFG00845026661,LELP1,ENSG00000203784,LELP1
ENSCAFG00845026662,Crsp-4,ENSG00000110680,CALCA
ENSCAFG00845026663,ENSCAFG00845026663,ENSG00000178700,DHFR2
ENSCAFG00845026663,ENSCAFG00845026663,ENSG00000228716,DHFR
ENSCAFG00845026664,ENSCAFG00845026664,ENSG00000252835,SCARNA21
ENSCAFG00845026664,ENSCAFG00845026664,ENSG00000252409,ENSG00000252409
ENSCAFG00845026665,GPBAR1,ENSG00000179921,GPBAR1
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000269096,CT45A3
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000271449,CT45A2
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000273696,CT45A7
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000269586,CT45A10
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000268940,CT45A1
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000228836,CT45A5
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000278289,CT45A6
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000278085,CT45A8
ENSCAFG00845026666,ENSCAFG00845026666,ENSG00000270946,CT45A9
ENSCAFG00845026668,ENSCAFG00845026668,ENSG00000114744,COMMD2
ENSCAFG00845026669,SLC9B2,ENSG00000164038,SLC9B2
ENSCAFG00845026670,PREPL,ENSG00000138078,PREPL
ENSCAFG00845026671,ENSCAFG00845026671,ENSG00000173335,CST9
ENSCAFG00845026671,ENSCAFG00845026671,ENSG00000170367,CST5
ENSCAFG00845026673,SHANK3,ENSG00000251322,SHANK3
ENSCAFG00845026674,KIF2C,ENSG00000142945,KIF2C
ENSCAFG00845026675,DHX29,ENSG00000067248,DHX29
ENSCAFG00845026677,NOL11,ENSG00000130935,NOL11
ENSCAFG00845026678,TMEM52B,ENSG00000165685,TMEM52B
ENSCAFG00845026679,PRR9,ENSG00000203783,PRR9
ENSCAFG00845026680,RNF227,ENSG00000179859,RNF227
ENSCAFG00845026681,ENSCAFG00845026681,ENSG00000087470,DNM1L
ENSCAFG00845026682,BLACAT1,ENSG00000281406,BLACAT1
ENSCAFG00845026683,U6,ENSG00000222282,RNU6-584P
ENSCAFG00845026684,PKN3,ENSG00000160447,PKN3
ENSCAFG00845026685,ENSCAFG00845026685,ENSG00000206199,ANKUB1
ENSCAFG00845026687,RASSF4,ENSG00000107551,RASSF4
ENSCAFG00845026688,AAMP,ENSG00000127837,AAMP
ENSCAFG00845026689,U6,ENSG00000201443,RNU6-309P
ENSCAFG00845026689,U6,ENSG00000251907,RNU6-240P
ENSCAFG00845026690,ENSCAFG00845026690,ENSG00000199059,MIR135B
ENSCAFG00845026691,S1PR5,ENSG00000180739,S1PR5
ENSCAFG00845026692,ENSCAFG00845026692,ENSG00000120645,IQSEC3
ENSCAFG00845026693,ENSCAFG00845026693,ENSG00000186577,SMIM29
ENSCAFG00845026694,CSDE1,ENSG00000009307,CSDE1
ENSCAFG00845026697,WDR76,ENSG00000092470,WDR76
ENSCAFG00845026698,TMCC1,ENSG00000172765,TMCC1
ENSCAFG00845026699,ENSCAFG00845026699,ENSG00000139679,LPAR6
ENSCAFG00845026700,ENSCAFG00845026700,ENSG00000127884,ECHS1
ENSCAFG00845026701,PIK3CG,ENSG00000105851,PIK3CG
ENSCAFG00845026702,FBXL16,ENSG00000127585,FBXL16
ENSCAFG00845026703,FSIP1,ENSG00000150667,FSIP1
ENSCAFG00845026707,NGLY1,ENSG00000151092,NGLY1
ENSCAFG00845026708,GRTP1,ENSG00000139835,GRTP1
ENSCAFG00845026709,UROS,ENSG00000188690,UROS
ENSCAFG00845026710,KCNAB3,ENSG00000170049,KCNAB3
ENSCAFG00845026711,ISCU,ENSG00000136003,ISCU
ENSCAFG00845026712,LAS1L,ENSG00000001497,LAS1L
ENSCAFG00845026713,ARHGAP6,ENSG00000047648,ARHGAP6
ENSCAFG00845026714,ENSCAFG00845026714,ENSG00000139679,LPAR6
ENSCAFG00845026715,ENSCAFG00845026715,ENSG00000092203,TOX4
ENSCAFG00845026717,ADNP,ENSG00000101126,ADNP
ENSCAFG00845026719,LEO1,ENSG00000166477,LEO1
ENSCAFG00845026720,EAF1,ENSG00000144597,EAF1
ENSCAFG00845026721,ENSCAFG00845026721,ENSG00000048544,MRPS10
ENSCAFG00845026722,NOS1,ENSG00000089250,NOS1
ENSCAFG00845026723,ENSCAFG00845026723,ENSG00000267060,PTGES3L
ENSCAFG00845026724,C20H19orf57,ENSG00000132016,BRME1
ENSCAFG00845026733,TLDC2,ENSG00000101342,TLDC2
ENSCAFG00845026744,WDR24,ENSG00000127580,WDR24
ENSCAFG00845026750,ENSCAFG00845026750,ENSG00000186599,DEFB105B
ENSCAFG00845026750,ENSCAFG00845026750,ENSG00000186562,DEFB105A
ENSCAFG00845026751,RTN4R,ENSG00000040608,RTN4R
ENSCAFG00845026753,ABCF3,ENSG00000161204,ABCF3
ENSCAFG00845026754,CDK18,ENSG00000117266,CDK18
ENSCAFG00845026757,ENSCAFG00845026757,ENSG00000119414,PPP6C
ENSCAFG00845026758,NANOS3,ENSG00000187556,NANOS3
ENSCAFG00845026759,DEPP1,ENSG00000165507,DEPP1
ENSCAFG00845026760,CST11,ENSG00000125831,CST11
ENSCAFG00845026763,CASKIN2,ENSG00000177303,CASKIN2
ENSCAFG00845026764,TRAPPC1,ENSG00000170043,TRAPPC1
ENSCAFG00845026765,DPM1,ENSG00000000419,DPM1
ENSCAFG00845026766,PNKD,ENSG00000127838,PNKD
ENSCAFG00845026767,UAP1,ENSG00000117143,UAP1
ENSCAFG00845026768,OLR1,ENSG00000173391,OLR1
ENSCAFG00845026769,TMX4,ENSG00000125827,TMX4
ENSCAFG00845026770,GPR176,ENSG00000166073,GPR176
ENSCAFG00845026771,KRAS,ENSG00000133703,KRAS
ENSCAFG00845026772,ENSCAFG00845026772,ENSG00000207975,MIR181B1
ENSCAFG00845026773,U6,ENSG00000283509,U6
ENSCAFG00845026774,ENSCAFG00845026774,ENSG00000077721,UBE2A
ENSCAFG00845026775,PITPNC1,ENSG00000154217,PITPNC1
ENSCAFG00845026776,RGS22,ENSG00000132554,RGS22
ENSCAFG00845026777,CWC22,ENSG00000163510,CWC22
ENSCAFG00845026778,IFNAR1,ENSG00000142166,IFNAR1
ENSCAFG00845026779,ENSCAFG00845026779,ENSG00000148832,PAOX
ENSCAFG00845026779,ENSCAFG00845026779,ENSG00000254536,ENSG00000254536
ENSCAFG00845026780,TMEM72,ENSG00000187783,TMEM72
ENSCAFG00845026781,ETV1,ENSG00000006468,ETV1
ENSCAFG00845026783,NUDT3,ENSG00000272325,NUDT3
ENSCAFG00845026785,POSTN,ENSG00000133110,POSTN
ENSCAFG00845026789,ENSCAFG00845026789,ENSG00000207613,MIR181C
ENSCAFG00845026790,HCFC1,ENSG00000172534,HCFC1
ENSCAFG00845026791,SORCS1,ENSG00000108018,SORCS1
ENSCAFG00845026792,P2RX2,ENSG00000187848,P2RX2
ENSCAFG00845026794,CSTL1,ENSG00000125823,CSTL1
ENSCAFG00845026795,SERBP1,ENSG00000142864,SERBP1
ENSCAFG00845026796,VPS51,ENSG00000149823,VPS51
ENSCAFG00845026797,U4,ENSG00000206936,RNU4-52P
ENSCAFG00845026797,U4,ENSG00000201545,RNU4-85P
ENSCAFG00845026798,Metazoa_SRP,ENSG00000242102,RN7SL152P
ENSCAFG00845026799,COLGALT1,ENSG00000130309,COLGALT1
ENSCAFG00845026803,IL12A,ENSG00000168811,IL12A
ENSCAFG00845026804,METTL3,ENSG00000165819,METTL3
ENSCAFG00845026806,DCUN1D2,ENSG00000150401,DCUN1D2
ENSCAFG00845026807,MOCS3,ENSG00000124217,MOCS3
ENSCAFG00845026808,SLC9A6,ENSG00000198689,SLC9A6
ENSCAFG00845026809,ATG101,ENSG00000123395,ATG101
ENSCAFG00845026810,BCCIP,ENSG00000107949,BCCIP
ENSCAFG00845026812,ENSCAFG00845026812,ENSG00000087338,GMCL1
ENSCAFG00845026812,ENSCAFG00845026812,ENSG00000244234,GMCL2
ENSCAFG00845026813,BDH2,ENSG00000164039,BDH2
ENSCAFG00845026814,CCDC71L,ENSG00000253276,CCDC71L
ENSCAFG00845026815,PCED1B,ENSG00000179715,PCED1B
ENSCAFG00845026820,CCDC188,ENSG00000234409,CCDC188
ENSCAFG00845026822,SLC6A12,ENSG00000111181,SLC6A12
ENSCAFG00845026824,ENSCAFG00845026824,ENSG00000207980,MIR23A
ENSCAFG00845026825,PRRG4,ENSG00000135378,PRRG4
ENSCAFG00845026826,ENSCAFG00845026826,ENSG00000103202,NME4
ENSCAFG00845026829,ENSCAFG00845026829,ENSG00000108506,INTS2
ENSCAFG00845026831,JMJD8,ENSG00000161999,JMJD8
ENSCAFG00845026832,SAMHD1,ENSG00000101347,SAMHD1
ENSCAFG00845026833,RPS10,ENSG00000124614,RPS10
ENSCAFG00845026834,CXCL12,ENSG00000107562,CXCL12
ENSCAFG00845026836,ENSCAFG00845026836,ENSG00000186599,DEFB105B
ENSCAFG00845026836,ENSCAFG00845026836,ENSG00000186562,DEFB105A
ENSCAFG00845026838,ENSCAFG00845026838,ENSG00000207808,MIR27A
ENSCAFG00845026839,DNTT,ENSG00000107447,DNTT
ENSCAFG00845026844,AMELX,ENSG00000125363,AMELX
ENSCAFG00845026845,U6,ENSG00000212374,RNU6-401P
ENSCAFG00845026847,CNTROB,ENSG00000170037,CNTROB
ENSCAFG00845026849,ENSCAFG00845026849,ENSG00000284387,MIR24-2
ENSCAFG00845026852,NAPB,ENSG00000125814,NAPB
ENSCAFG00845026853,PRR23A,ENSG00000184814,PRR23B
ENSCAFG00845026853,PRR23A,ENSG00000206260,PRR23A
ENSCAFG00845026853,PRR23A,ENSG00000233701,PRR23C
ENSCAFG00845026856,DHX32,ENSG00000089876,DHX32
ENSCAFG00845026857,INA,ENSG00000148798,INA
ENSCAFG00845026862,TCTA,ENSG00000145022,TCTA
ENSCAFG00845026863,KCNG1,ENSG00000026559,KCNG1
ENSCAFG00845026864,TMCO3,ENSG00000150403,TMCO3
ENSCAFG00845026866,ENSCAFG00845026866,ENSG00000163515,RETNLB
ENSCAFG00845026868,LRRC23,ENSG00000010626,LRRC23
ENSCAFG00845026869,AMIGO2,ENSG00000139211,AMIGO2
ENSCAFG00845026870,VAMP3,ENSG00000049245,VAMP3
ENSCAFG00845026872,GPR82,ENSG00000171657,GPR82
ENSCAFG00845026873,NEK1,ENSG00000137601,NEK1
ENSCAFG00845026874,ARMH1,ENSG00000198520,ARMH1
ENSCAFG00845026875,ENSCAFG00845026875,ENSG00000156482,RPL30
ENSCAFG00845026876,CCDC73,ENSG00000186714,CCDC73
ENSCAFG00845026880,SALL2,ENSG00000165821,SALL2
ENSCAFG00845026884,EPM2AIP1,ENSG00000178567,EPM2AIP1
ENSCAFG00845026885,ZNF32,ENSG00000169740,ZNF32
ENSCAFG00845026886,LYN,ENSG00000254087,LYN
ENSCAFG00845026887,U6,ENSG00000207114,RNU6-348P
ENSCAFG00845026890,U6,ENSG00000251807,RNU6-202P
ENSCAFG00845026892,TMBIM1,ENSG00000135926,TMBIM1
ENSCAFG00845026895,SCEL,ENSG00000136155,SCEL
ENSCAFG00845026898,DGKK,ENSG00000274588,DGKK
ENSCAFG00845026899,ENSCAFG00845026899,ENSG00000066044,ELAVL1
ENSCAFG00845026900,MAPK6,ENSG00000069956,MAPK6
ENSCAFG00845026902,SLC5A9,ENSG00000117834,SLC5A9
ENSCAFG00845026903,U6,ENSG00000201805,RNU6-1180P
ENSCAFG00845026907,PDE4A,ENSG00000065989,PDE4A
ENSCAFG00845026911,IL12RB2,ENSG00000081985,IL12RB2
ENSCAFG00845026912,UMPS,ENSG00000114491,UMPS
ENSCAFG00845026913,ENSCAFG00845026913,ENSG00000212135,SNORD67
ENSCAFG00845026914,CAMKMT,ENSG00000143919,CAMKMT
ENSCAFG00845026916,RHOA,ENSG00000067560,RHOA
ENSCAFG00845026918,GLI2,ENSG00000074047,GLI2
ENSCAFG00845026919,ENSCAFG00845026919,ENSG00000100097,LGALS1
ENSCAFG00845026920,U6,ENSG00000252937,RNU6-1270P
ENSCAFG00845026922,ENSCAFG00845026922,ENSG00000164687,FABP5
ENSCAFG00845026923,CENPE,ENSG00000138778,CENPE
ENSCAFG00845026924,SNRNP27,ENSG00000124380,SNRNP27
ENSCAFG00845026925,HAO1,ENSG00000101323,HAO1
ENSCAFG00845026926,MTG1,ENSG00000148824,MTG1
ENSCAFG00845026928,PLK4,ENSG00000142731,PLK4
ENSCAFG00845026929,SART3,ENSG00000075856,SART3
ENSCAFG00845026930,RPS13,ENSG00000110700,RPS13
