Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSCAFG00845024996,NDUFS6,ENSMUSG00000021606,Ndufs6
ENSCAFG00845024997,IP6K1,ENSMUSG00000032594,Ip6k1
ENSCAFG00845024998,SLC8A1,ENSMUSG00000054640,Slc8a1
ENSCAFG00845025000,PTGIS,ENSMUSG00000017969,Ptgis
ENSCAFG00845025003,ENSCAFG00845025003,ENSMUSG00000076399,Mir450-2
ENSCAFG00845025007,GNG13,ENSMUSG00000025739,Gng13
ENSCAFG00845025008,ENSCAFG00845025008,ENSMUSG00000049404,Rarres1
ENSCAFG00845025011,ENSCAFG00845025011,ENSMUSG00000053217,Tas2r136
ENSCAFG00845025011,ENSCAFG00845025011,ENSMUSG00000059382,Tas2r120
ENSCAFG00845025012,PACSIN3,ENSMUSG00000027257,Pacsin3
ENSCAFG00845025013,CILP,ENSMUSG00000042254,Cilp
ENSCAFG00845025014,ENSCAFG00845025014,ENSMUSG00000079003,Samd1
ENSCAFG00845025016,ENSCAFG00845025016,ENSMUSG00000076140,Mir542
ENSCAFG00845025017,ENSCAFG00845025017,ENSMUSG00000000673,Haao
ENSCAFG00845025018,THOC2,ENSMUSG00000037475,Thoc2
ENSCAFG00845025019,STK3,ENSMUSG00000022329,Stk3
ENSCAFG00845025020,ENSCAFG00845025020,ENSMUSG00000071235,Vrtn
ENSCAFG00845025022,ENSCAFG00845025022,ENSMUSG00000041660,Bbox1
ENSCAFG00845025024,SUFU,ENSMUSG00000025231,Sufu
ENSCAFG00845025025,SPINK1,ENSMUSG00000024503,Spink1
ENSCAFG00845025026,BTG3,ENSMUSG00000022863,Btg3
ENSCAFG00845025027,ZNRF1,ENSMUSG00000033545,Znrf1
ENSCAFG00845025029,ENSCAFG00845025029,ENSMUSG00000053217,Tas2r136
ENSCAFG00845025029,ENSCAFG00845025029,ENSMUSG00000059382,Tas2r120
ENSCAFG00845025030,ENSCAFG00845025030,ENSMUSG00000076122,Mir503
ENSCAFG00845025031,POLA2,ENSMUSG00000024833,Pola2
ENSCAFG00845025032,THSD7A,ENSMUSG00000032625,Thsd7a
ENSCAFG00845025033,ENSCAFG00845025033,ENSMUSG00000035158,Mitf
ENSCAFG00845025034,MRPL36,ENSMUSG00000021607,Mrpl36
ENSCAFG00845025035,KCNJ3,ENSMUSG00000026824,Kcnj3
ENSCAFG00845025037,BAIAP2L2,ENSMUSG00000018126,Baiap2l2
ENSCAFG00845025038,ZNF605,ENSMUSG00000023284,Zfp605
ENSCAFG00845025040,HEXA,ENSMUSG00000025232,Hexa
ENSCAFG00845025041,ENSCAFG00845025041,ENSMUSG00000095079,Igha
ENSCAFG00845025042,PLAC1,ENSMUSG00000061082,Plac1
ENSCAFG00845025043,TNP1,ENSMUSG00000026182,Tnp1
ENSCAFG00845025044,DMRTA2,ENSMUSG00000047143,Dmrta2
ENSCAFG00845025045,SYNJ1,ENSMUSG00000022973,Synj1
ENSCAFG00845025046,C4orf54,ENSMUSG00000090066,1110002E22Rik
ENSCAFG00845025048,GFY,ENSMUSG00000095276,Gfy
ENSCAFG00845025050,MFSD6,ENSMUSG00000041439,Mfsd6
ENSCAFG00845025054,ENSCAFG00845025054,ENSMUSG00000078735,Il11ra2
ENSCAFG00845025054,ENSCAFG00845025054,ENSMUSG00000073889,Il11ra1
ENSCAFG00845025054,ENSCAFG00845025054,ENSMUSG00000073876,Gm13305
ENSCAFG00845025056,GLDN,ENSMUSG00000046167,Gldn
ENSCAFG00845025057,PI4KA,ENSMUSG00000041720,Pi4ka
ENSCAFG00845025058,ENSCAFG00845025058,ENSMUSG00000071234,Syndig1l
ENSCAFG00845025061,RPGRIP1,ENSMUSG00000057132,Rpgrip1
ENSCAFG00845025063,SCGB3A2,ENSMUSG00000038791,Scgb3a2
ENSCAFG00845025066,BANK1,ENSMUSG00000037922,Bank1
ENSCAFG00845025067,ENSCAFG00845025067,ENSMUSG00000087642,Ighe
ENSCAFG00845025069,CAFA-T2R12,ENSMUSG00000078280,Tas2r122
ENSCAFG00845025070,C1orf53,ENSMUSG00000079283,2310009B15Rik
ENSCAFG00845025072,PROSER1,ENSMUSG00000049504,Proser1
ENSCAFG00845025073,AVPI1,ENSMUSG00000018821,Avpi1
ENSCAFG00845025074,KNDC1,ENSMUSG00000066129,Kndc1
ENSCAFG00845025076,ENSCAFG00845025076,ENSMUSG00000026956,Uap1l1
ENSCAFG00845025077,NUP188,ENSMUSG00000052533,Nup188
ENSCAFG00845025078,CHTF18,ENSMUSG00000019214,Chtf18
ENSCAFG00845025080,ENSCAFG00845025080,ENSMUSG00000038523,1700003F12Rik
ENSCAFG00845025081,DAPP1,ENSMUSG00000028159,Dapp1
ENSCAFG00845025082,DNAH2,ENSMUSG00000005237,Dnah2
ENSCAFG00845025084,PRR14L,ENSMUSG00000054280,Prr14l
ENSCAFG00845025085,PHYHIP,ENSMUSG00000003469,Phyhip
ENSCAFG00845025086,ENSCAFG00845025086,ENSMUSG00000096516,Olfr628
ENSCAFG00845025086,ENSCAFG00845025086,ENSMUSG00000094822,Olfr243
ENSCAFG00845025087,SLCO5A1,ENSMUSG00000025938,Slco5a1
ENSCAFG00845025088,ALKBH2,ENSMUSG00000044339,Alkbh2
ENSCAFG00845025093,LPCAT1,ENSMUSG00000021608,Lpcat1
ENSCAFG00845025095,C19orf67,ENSMUSG00000046408,1700067K01Rik
ENSCAFG00845025096,RO60,ENSMUSG00000018199,Ro60
ENSCAFG00845025098,LMX1A,ENSMUSG00000026686,Lmx1a
ENSCAFG00845025099,TEX52,ENSMUSG00000079304,Tex52
ENSCAFG00845025100,LINGO4,ENSMUSG00000044505,Lingo4
ENSCAFG00845025106,TAS2R10,ENSMUSG00000053389,Tas2r107
ENSCAFG00845025106,TAS2R10,ENSMUSG00000063478,Tas2r114
ENSCAFG00845025106,TAS2R10,ENSMUSG00000051153,Tas2r105
ENSCAFG00845025106,TAS2R10,ENSMUSG00000061977,Tas2r104
ENSCAFG00845025106,TAS2R10,ENSMUSG00000057754,Tas2r106
ENSCAFG00845025108,STK38L,ENSMUSG00000001630,Stk38l
ENSCAFG00845025109,U2,ENSMUSG00000084610,Gm25052
ENSCAFG00845025112,MRPL20,ENSMUSG00000029066,Mrpl20
ENSCAFG00845025114,PABIR2,ENSMUSG00000036022,Fam122b
ENSCAFG00845025116,PARP16,ENSMUSG00000032392,Parp16
ENSCAFG00845025117,ADCY3,ENSMUSG00000020654,Adcy3
ENSCAFG00845025118,AMPD1,ENSMUSG00000070385,Ampd1
ENSCAFG00845025120,C1R,ENSMUSG00000055172,C1ra
ENSCAFG00845025120,C1R,ENSMUSG00000098470,C1rb
ENSCAFG00845025122,ALDH18A1,ENSMUSG00000025007,Aldh18a1
ENSCAFG00845025123,MED13L,ENSMUSG00000018076,Med13l
ENSCAFG00845025127,ENSCAFG00845025127,ENSMUSG00000078129,Actl10
ENSCAFG00845025128,PUDP,ENSMUSG00000048875,Pudp
ENSCAFG00845025129,SELENOT,ENSMUSG00000075700,Selenot
ENSCAFG00845025130,NRIP2,ENSMUSG00000108011,Gm44596
ENSCAFG00845025130,NRIP2,ENSMUSG00000001520,Nrip2
ENSCAFG00845025131,ENSCAFG00845025131,ENSMUSG00000030934,Oat
ENSCAFG00845025132,GMPPB,ENSMUSG00000070284,Gmppb
ENSCAFG00845025133,ZFP36L2,ENSMUSG00000045817,Zfp36l2
ENSCAFG00845025134,C31H21orf91,ENSMUSG00000022864,D16Ertd472e
ENSCAFG00845025137,WDR59,ENSMUSG00000031959,Wdr59
ENSCAFG00845025140,OR52AE1,ENSMUSG00000073948,Olfr608
ENSCAFG00845025140,OR52AE1,ENSMUSG00000047545,Olfr629
ENSCAFG00845025140,OR52AE1,ENSMUSG00000050085,Olfr622
ENSCAFG00845025141,ENSCAFG00845025141,ENSMUSG00000034427,Myo15b
ENSCAFG00845025142,CKMT1A,ENSMUSG00000000308,Ckmt1
ENSCAFG00845025144,RORC,ENSMUSG00000028150,Rorc
ENSCAFG00845025145,IDH3G,ENSMUSG00000002010,Idh3g
ENSCAFG00845025146,C2H5orf46,ENSMUSG00000071858,Gm94
ENSCAFG00845025148,TRIM8,ENSMUSG00000025034,Trim8
ENSCAFG00845025149,ARPP21,ENSMUSG00000032503,Arpp21
ENSCAFG00845025150,U6,ENSMUSG00000119363,Gm22070
ENSCAFG00845025152,ENSCAFG00845025152,ENSMUSG00000026126,Ptpn18
ENSCAFG00845025154,ENSCAFG00845025154,ENSMUSG00000039198,Ptchd3
ENSCAFG00845025155,PTH2,ENSMUSG00000038300,Pth2
ENSCAFG00845025159,CAPS2,ENSMUSG00000035694,Caps2
ENSCAFG00845025161,SAPCD2,ENSMUSG00000026955,Sapcd2
ENSCAFG00845025163,KANSL2,ENSMUSG00000022992,Kansl2
ENSCAFG00845025165,LEP,ENSMUSG00000059201,Lep
ENSCAFG00845025166,MISP3,ENSMUSG00000074217,Misp3
ENSCAFG00845025167,U1,ENSMUSG00000064541,Gm22978
ENSCAFG00845025168,ENSCAFG00845025168,ENSMUSG00000094695,Gm21953
ENSCAFG00845025168,ENSCAFG00845025168,ENSMUSG00000095234,Gm21586
ENSCAFG00845025168,ENSCAFG00845025168,ENSMUSG00000078747,Gm20878
ENSCAFG00845025169,DNAJB3,ENSMUSG00000081984,Dnajb3
ENSCAFG00845025170,FGF12,ENSMUSG00000022523,Fgf12
ENSCAFG00845025171,ANKRD65,ENSMUSG00000078487,Ankrd65
ENSCAFG00845025173,ENSCAFG00845025173,ENSMUSG00000065510,Mir361
ENSCAFG00845025175,NR4A2,ENSMUSG00000026826,Nr4a2
ENSCAFG00845025178,ENSCAFG00845025178,ENSMUSG00000077276,Gm22784
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000095429,Ighv5-12
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000095210,Ighv5-9-1
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000096407,Ighv6-5
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000095612,Ighv5-4
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000096108,Ighv11-2
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000094194,Ighv5-16
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076665,Ighv7-1
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076655,Ighv4-1
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076661,Ighv16-1
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000094951,Ighv5-6
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000095285,Ighv5-9
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000095571,Ighv5-17
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000095700,Ighv10-3
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076677,Ighv6-3
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076653,Ighv7-2
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076633,Ighv5-2
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076652,Ighv7-3
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076668,Ighv7-4
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000094134,Ighv5-15
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076680,Ighv6-6
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000076671,Ighv13-2
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000094174,Ighv6-4
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000094533,Ighv11-1
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000087582,Ighv6-7
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000095981,Ighv10-1
ENSCAFG00845025180,ENSCAFG00845025180,ENSMUSG00000103033,Ighv5-12-4
ENSCAFG00845025182,NECAB3,ENSMUSG00000027490,E2f1
ENSCAFG00845025183,ITFG2,ENSMUSG00000001518,Itfg2
ENSCAFG00845025189,TAS2R7,ENSMUSG00000054497,Tas2r130
ENSCAFG00845025190,USP30,ENSMUSG00000029592,Usp30
ENSCAFG00845025192,KASH5,ENSMUSG00000038292,Kash5
ENSCAFG00845025193,CD59,ENSMUSG00000068686,Cd59b
ENSCAFG00845025193,CD59,ENSMUSG00000032679,Cd59a
ENSCAFG00845025196,CCDC22,ENSMUSG00000031143,Ccdc22
ENSCAFG00845025198,U5,ENSMUSG00000119286,Rnu5g
ENSCAFG00845025199,PRRG3,ENSMUSG00000033361,Prrg3
ENSCAFG00845025200,LAMP5,ENSMUSG00000027270,Lamp5
ENSCAFG00845025201,ENSCAFG00845025201,ENSMUSG00000065469,Mir129-1
ENSCAFG00845025202,TMEM88B,ENSMUSG00000073680,Tmem88b
ENSCAFG00845025204,ENSCAFG00845025204,ENSMUSG00000050071,Bex1
ENSCAFG00845025204,ENSCAFG00845025204,ENSMUSG00000042750,Bex2
ENSCAFG00845025205,THADA,ENSMUSG00000024251,Thada
ENSCAFG00845025208,U6,ENSMUSG00000118928,Gm25547
ENSCAFG00845025209,TNS1,ENSMUSG00000055322,Tns1
ENSCAFG00845025211,MED21,ENSMUSG00000030291,Med21
ENSCAFG00845025212,SPINK5,ENSMUSG00000055561,Spink5
ENSCAFG00845025213,ENTPD2,ENSMUSG00000015085,Entpd2
ENSCAFG00845025214,BMP1,ENSMUSG00000022098,Bmp1
ENSCAFG00845025216,ENSCAFG00845025216,ENSMUSG00000027160,Ccdc34
ENSCAFG00845025217,ENSCAFG00845025217,ENSMUSG00000063129,Aldoart2
ENSCAFG00845025217,ENSCAFG00845025217,ENSMUSG00000030695,Aldoa
ENSCAFG00845025217,ENSCAFG00845025217,ENSMUSG00000059343,Aldoart1
ENSCAFG00845025218,U5,ENSMUSG00000118734,Gm25313
ENSCAFG00845025220,PALM3,ENSMUSG00000047986,Palm3
ENSCAFG00845025222,OPA1,ENSMUSG00000038084,Opa1
ENSCAFG00845025225,SLC16A8,ENSMUSG00000032988,Slc16a8
ENSCAFG00845025226,RYR3,ENSMUSG00000057378,Ryr3
ENSCAFG00845025227,LMO7,ENSMUSG00000033060,Lmo7
ENSCAFG00845025229,CHFR,ENSMUSG00000014668,Chfr
ENSCAFG00845025230,TRIM38,ENSMUSG00000064140,Trim38
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000095429,Ighv5-12
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000095210,Ighv5-9-1
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000096407,Ighv6-5
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000095612,Ighv5-4
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000096108,Ighv11-2
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000094194,Ighv5-16
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076665,Ighv7-1
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076655,Ighv4-1
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076661,Ighv16-1
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000094951,Ighv5-6
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000095285,Ighv5-9
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000095571,Ighv5-17
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000095700,Ighv10-3
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076677,Ighv6-3
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076653,Ighv7-2
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076633,Ighv5-2
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076652,Ighv7-3
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076668,Ighv7-4
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000094134,Ighv5-15
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076680,Ighv6-6
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000076671,Ighv13-2
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000094174,Ighv6-4
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000094533,Ighv11-1
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000087582,Ighv6-7
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000095981,Ighv10-1
ENSCAFG00845025232,ENSCAFG00845025232,ENSMUSG00000103033,Ighv5-12-4
ENSCAFG00845025233,NKX1-2,ENSMUSG00000048528,Nkx1-2
ENSCAFG00845025234,ALPI,ENSMUSG00000026246,Alppl2
ENSCAFG00845025234,ALPI,ENSMUSG00000036500,Akp3
ENSCAFG00845025234,ALPI,ENSMUSG00000079440,Alpi
ENSCAFG00845025237,ENSCAFG00845025237,ENSMUSG00000050332,Amer1
ENSCAFG00845025238,CDKL5,ENSMUSG00000031292,Cdkl5
ENSCAFG00845025239,LAMTOR3,ENSMUSG00000091512,Lamtor3
ENSCAFG00845025241,VWA1,ENSMUSG00000042116,Vwa1
ENSCAFG00845025243,ENSCAFG00845025243,ENSMUSG00000065939,Snora2b
ENSCAFG00845025244,DACH2,ENSMUSG00000025592,Dach2
ENSCAFG00845025245,DMXL2,ENSMUSG00000041268,Dmxl2
ENSCAFG00845025247,RNF123,ENSMUSG00000041528,Rnf123
ENSCAFG00845025248,ENSCAFG00845025248,ENSMUSG00000028484,Psip1
ENSCAFG00845025250,C18H11orf91,ENSMUSG00000032671,A930018P22Rik
ENSCAFG00845025251,ENSCAFG00845025251,ENSMUSG00000036572,Upf3b
ENSCAFG00845025254,IGDCC3,ENSMUSG00000032394,Igdcc3
ENSCAFG00845025255,ENSCAFG00845025255,ENSMUSG00000028683,Eif2b3
ENSCAFG00845025258,MROH2A,ENSMUSG00000079429,Mroh2a
ENSCAFG00845025262,ARFGAP2,ENSMUSG00000027255,Arfgap2
ENSCAFG00845025264,NEMP2,ENSMUSG00000043015,Nemp2
ENSCAFG00845025265,ELAVL4,ENSMUSG00000028546,Elavl4
ENSCAFG00845025266,FATE1,ENSMUSG00000053593,Fate1
ENSCAFG00845025268,RCBTB2,ENSMUSG00000022106,Rcbtb2
ENSCAFG00845025270,ASB12,ENSMUSG00000031204,Asb12
ENSCAFG00845025273,CLTC,ENSMUSG00000047126,Cltc
ENSCAFG00845025274,ENSCAFG00845025274,ENSMUSG00002076288,SNORA2C
ENSCAFG00845025275,ENSCAFG00845025275,ENSMUSG00000026127,Imp4
ENSCAFG00845025276,ENSCAFG00845025276,ENSMUSG00000045539,Sprr3
ENSCAFG00845025277,TCTN3,ENSMUSG00000025008,Tctn3
ENSCAFG00845025279,B3GNT3,ENSMUSG00000031803,B3gnt3
ENSCAFG00845025280,ARL3,ENSMUSG00000025035,Arl3
ENSCAFG00845025281,NPDC1,ENSMUSG00000015094,Npdc1
ENSCAFG00845025285,ENSCAFG00845025285,ENSMUSG00000091648,C2cd4d
ENSCAFG00845025286,ENSCAFG00845025286,ENSMUSG00000018585,Atox1
ENSCAFG00845025288,ENSCAFG00845025288,ENSMUSG00000075543,Urad
ENSCAFG00845025289,IL27RA,ENSMUSG00000005465,Il27ra
ENSCAFG00845025291,TM7SF3,ENSMUSG00000040234,Tm7sf3
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000095429,Ighv5-12
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000095210,Ighv5-9-1
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000096407,Ighv6-5
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000095612,Ighv5-4
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000096108,Ighv11-2
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000094194,Ighv5-16
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076665,Ighv7-1
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076655,Ighv4-1
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076661,Ighv16-1
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000094951,Ighv5-6
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000095285,Ighv5-9
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000095571,Ighv5-17
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000095700,Ighv10-3
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076677,Ighv6-3
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076653,Ighv7-2
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076633,Ighv5-2
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076652,Ighv7-3
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076668,Ighv7-4
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000094134,Ighv5-15
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076680,Ighv6-6
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000076671,Ighv13-2
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000094174,Ighv6-4
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000094533,Ighv11-1
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000087582,Ighv6-7
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000095981,Ighv10-1
ENSCAFG00845025293,ENSCAFG00845025293,ENSMUSG00000103033,Ighv5-12-4
ENSCAFG00845025295,PICK1,ENSMUSG00000116121,Gm49486
ENSCAFG00845025295,PICK1,ENSMUSG00000068206,Pick1
ENSCAFG00845025296,TMEM106B,ENSMUSG00000029571,Tmem106b
ENSCAFG00845025297,CHODL,ENSMUSG00000022860,Chodl
ENSCAFG00845025300,GNAI1,ENSMUSG00000057614,Gnai1
ENSCAFG00845025301,ENSCAFG00845025301,ENSMUSG00000028484,Psip1
ENSCAFG00845025303,SND1,ENSMUSG00000001424,Snd1
ENSCAFG00845025306,ERICH6,ENSMUSG00000070471,Erich6
ENSCAFG00845025307,ENSCAFG00845025307,ENSMUSG00000021124,Vti1b
ENSCAFG00845025309,LHPP,ENSMUSG00000030946,Lhpp
ENSCAFG00845025311,DOLK,ENSMUSG00000075419,Dolk
ENSCAFG00845025312,THEM5,ENSMUSG00000028148,Them5
ENSCAFG00845025313,ENSCAFG00845025313,ENSMUSG00000038770,Kpna7
ENSCAFG00845025314,ATAD3A,ENSMUSG00000029036,Atad3a
ENSCAFG00845025316,DNAJB14,ENSMUSG00000074212,Dnajb14
ENSCAFG00845025317,ELK3,ENSMUSG00000008398,Elk3
ENSCAFG00845025318,CNGA2,ENSMUSG00000005864,Cnga2
ENSCAFG00845025319,RGS20,ENSMUSG00000002459,Rgs20
ENSCAFG00845025321,FKBP4,ENSMUSG00000030357,Fkbp4
ENSCAFG00845025322,TSN,ENSMUSG00000026374,Tsn
ENSCAFG00845025324,CCDC174,ENSMUSG00000034083,Ccdc174
ENSCAFG00845025325,STRC,ENSMUSG00000033498,Strc
ENSCAFG00845025327,B4GALT5,ENSMUSG00000017929,B4galt5
ENSCAFG00845025328,YBX3,ENSMUSG00000030189,Ybx3
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000054417,Cyp3a44
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000056035,Cyp3a11
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000038656,Cyp3a16
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000075552,Cyp3a41b
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000029630,Cyp3a25
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000075551,Cyp3a41a
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000029727,Cyp3a13
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000070419,Cyp3a57
ENSCAFG00845025330,ENSCAFG00845025330,ENSMUSG00000061292,Cyp3a59
ENSCAFG00845025332,SLC26A3,ENSMUSG00000001225,Slc26a3
ENSCAFG00845025333,ENSCAFG00845025333,ENSMUSG00000029622,Arpc1b
ENSCAFG00845025334,U2,ENSMUSG00000119668,Gm23472
ENSCAFG00845025334,U2,ENSMUSG00000119838,Gm23444
ENSCAFG00845025334,U2,ENSMUSG00000118837,Rnu2-10
ENSCAFG00845025334,U2,ENSMUSG00000118790,Gm25939
ENSCAFG00845025334,U2,ENSMUSG00000119776,Gm23849
ENSCAFG00845025334,U2,ENSMUSG00000118718,Gm24950
ENSCAFG00845025334,U2,ENSMUSG00000119892,Gm23971
ENSCAFG00845025335,MCM3AP,ENSMUSG00000001150,Mcm3ap
ENSCAFG00845025337,MB21D2,ENSMUSG00000051065,Mb21d2
ENSCAFG00845025338,ENSCAFG00845025338,ENSMUSG00000026869,Psmd5
ENSCAFG00845025339,ENSCAFG00845025339,ENSMUSG00000109858,Pfn5
ENSCAFG00845025341,KIAA1549L,ENSMUSG00000068373,D430041D05Rik
ENSCAFG00845025342,PGRMC2,ENSMUSG00000049940,Pgrmc2
ENSCAFG00845025344,PHYHD1,ENSMUSG00000079484,Phyhd1
ENSCAFG00845025345,FUT7,ENSMUSG00000036587,Fut7
ENSCAFG00845025346,CEP70,ENSMUSG00000056267,Cep70
ENSCAFG00845025347,UCHL5,ENSMUSG00000018189,Uchl5
ENSCAFG00845025350,CCDC115,ENSMUSG00000042111,Ccdc115
ENSCAFG00845025352,GPD2,ENSMUSG00000026827,Gpd2
ENSCAFG00845025353,CAPN1,ENSMUSG00000024942,Capn1
ENSCAFG00845025354,ANKRD44,ENSMUSG00000052331,Ankrd44
ENSCAFG00845025355,PBX1,ENSMUSG00000052534,Pbx1
ENSCAFG00845025357,CDX2,ENSMUSG00000029646,Cdx2
ENSCAFG00845025358,PRDM14,ENSMUSG00000042414,Prdm14
ENSCAFG00845025360,MEIS2,ENSMUSG00000027210,Meis2
ENSCAFG00845025362,DNAJC27,ENSMUSG00000020657,Dnajc27
ENSCAFG00845025363,FAM8A1,ENSMUSG00000069237,Fam8a1
ENSCAFG00845025364,NAB1,ENSMUSG00000002881,Nab1
ENSCAFG00845025366,PLCB4,ENSMUSG00000039943,Plcb4
ENSCAFG00845025368,TIMM8A,ENSMUSG00000048007,Timm8a1
ENSCAFG00845025371,PLAAT1,ENSMUSG00000022525,Plaat1
ENSCAFG00845025372,ENSCAFG00845025372,ENSMUSG00000057113,Npm1
ENSCAFG00845025373,TBL1X,ENSMUSG00000025246,Tbl1x
ENSCAFG00845025374,SNAPC3,ENSMUSG00000028483,Snapc3
ENSCAFG00845025375,SSR4,ENSMUSG00000002014,Ssr4
ENSCAFG00845025377,RLN3,ENSMUSG00000045232,Rln3
ENSCAFG00845025379,ECEL1,ENSMUSG00000026247,Ecel1
ENSCAFG00845025380,ENSCAFG00845025380,ENSMUSG00000095429,Ighv5-12
ENSCAFG00845025380,ENSCAFG00845025380,ENSMUSG00000095210,Ighv5-9-1
ENSCAFG00845025380,ENSCAFG00845025380,ENSMUSG00000096407,Ighv6-5
ENSCAFG00845025380,ENSCAFG00845025380,ENSMUSG00000095612,Ighv5-4
ENSCAFG00845025380,ENSCAFG00845025380,ENSMUSG00000096108,Ighv11-2
ENSCAFG00845025380,ENSCAFG00845025380,ENSMUSG00000094194,Ighv5-16
ENSCAFG00845025380,ENSCAFG00845025380,ENSMUSG00000076665,Ighv7-1
